DATAFLOW,MEASURE,VALUE,SECTOR,WORK_TYPE,BUILDING_TYPE,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2010-08,331,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2010-09,322,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2010-10,345,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2010-11,340,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2010-12,320,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-01,224,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-02,323,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-03,314,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-04,262,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-05,334,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-06,307,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-07,244,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-08,339,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-09,306,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-10,243,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-11,276,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2011-12,246,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-01,236,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-02,261,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-03,246,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-04,210,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-05,265,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-06,224,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-07,245,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-08,269,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-09,249,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-10,316,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-11,254,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2012-12,178,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-01,222,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-02,202,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-03,172,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-04,210,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-05,256,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-06,255,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-07,288,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-08,268,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-09,227,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-10,300,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-11,228,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2013-12,193,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-01,237,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-02,230,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-03,240,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-04,219,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-05,369,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-06,282,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-07,301,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-08,280,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-09,307,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-10,361,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-11,309,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2014-12,338,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-01,225,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-02,288,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-03,362,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-04,329,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-05,339,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-06,371,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-07,285,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-08,311,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-09,340,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-10,293,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-11,273,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2015-12,300,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-01,247,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-02,295,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-03,276,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-04,314,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-05,309,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-06,250,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-07,229,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-08,286,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-09,250,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-10,265,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-11,263,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2016-12,291,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-01,188,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-02,211,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-03,251,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-04,230,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-05,315,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-06,273,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-07,254,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-08,321,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-09,283,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-10,302,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-11,320,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2017-12,279,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-01,256,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-02,287,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-03,299,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-04,262,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-05,337,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-06,289,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-07,305,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-08,355,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-09,312,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-10,316,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-11,397,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2018-12,286,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-01,290,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-02,283,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-03,344,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-04,279,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-05,352,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-06,270,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-07,344,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-08,306,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-09,315,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-10,364,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-11,300,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2019-12,269,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-01,278,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-02,308,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-03,344,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-04,312,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-05,308,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-06,358,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-07,377,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-08,309,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-09,428,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-10,379,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-11,392,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2020-12,452,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-01,351,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-02,496,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-03,572,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-04,434,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-05,490,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-06,409,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-07,335,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-08,359,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-09,344,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-10,305,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-11,353,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2021-12,330,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-01,232,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-02,339,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-03,381,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-04,284,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-05,322,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-06,355,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-07,342,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-08,330,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-09,349,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-10,290,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-11,362,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2022-12,259,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-01,210,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-02,349,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-03,351,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-04,282,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-05,377,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-06,337,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-07,350,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-08,353,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-09,296,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-10,330,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-11,367,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2023-12,260,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-01,269,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-02,285,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-03,307,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-04,305,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-05,337,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-06,268,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-07,358,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-08,317,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-09,299,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-10,328,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-11,319,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2024-12,267,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-01,209,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-02,291,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-03,285,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-04,236,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-05,327,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-06,287,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-07,349,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-08,320,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-09,364,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-10,367,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-11,290,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2025-12,320,NUM,0,,
ABS:BA_GCCSA(1.0.0),3,1,9,TOT,TOT,10,6,M,2026-01,242,NUM,0,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-01,76924,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-02,122123,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-03,167185,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-04,94634,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-05,91341,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-06,113328,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-07,108332,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-08,132832,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-09,109458,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-10,104205,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-11,111078,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2010-12,83900,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-01,121403,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-02,84416,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-03,107014,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-04,78890,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-05,116060,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-06,113876,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-07,64571,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-08,99220,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-09,96622,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-10,156232,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-11,133202,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2011-12,86636,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-01,72436,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-02,82719,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-03,61727,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-04,71268,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-05,138201,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-06,89887,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-07,74786,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-08,74276,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-09,79562,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-10,73792,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-11,63521,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2012-12,60748,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-01,140131,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-02,73193,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-03,48501,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-04,117209,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-05,94427,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-06,93847,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-07,127411,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-08,100956,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-09,57072,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-10,378622,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-11,65334,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2013-12,57666,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-01,74364,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-02,69019,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-03,78906,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-04,67510,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-05,129344,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-06,79812,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-07,118686,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-08,70230,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-09,92665,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-10,86075,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-11,86776,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2014-12,174670,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2015-01,70846,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2015-02,106255,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2015-03,131407,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2015-04,108630,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2015-05,88633,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2015-06,113436,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2015-07,95429,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2015-08,166207,AUD,3,,
ABS:BA_GCCSA(1.0.0),2,1,9,TOT,TOT,10,6,M,2015-09,110181,AUD,3,,
